#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:beast_practical_wnvl2" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:beast_practical_wnvl2" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:beast_practical_wnvl2" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:beast_practical_wnvl2" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:beast_practical_wnvl2" spec="beast.evolution.tree.Tree">
#                    <trait id="dateTrait.t:beast_practical_wnvl2" spec="beast.evolution.tree.TraitSet" traitname="date" value="HM147822.1|South_Africa|1958/08/31=1958/08/31,MW383507.1|Namibia|2020/08/31=2020/08/31,KU978767.1|Madagascar|1988/02/12=1988/02/12,HM147824.1|Democratic_Republic_of_the_Congo|1958/08/31=1958/08/31,KT207791.1|Italy|2014/07/15=2014/07/15,OK239669.1|Hungary|2017/08/31=2017/08/31,KM052152.1|South_Africa|1977/08/31=1977/08/31,DQ318020.1|Central_African_Republic|1993/01/01=1993/01/01,EF429200.1|South_Africa|1958/08/31=1958/08/31,OP870455.1|Senegal|1990/08/31=1990/08/31,ON813218|Senegal|2006/08/31=2006/08/31,MW383508.1|Namibia|2020/08/31=2020/08/31,EF429197.1|South_Africa|1989/08/31=1989/08/31,MZ605382.4|Hungary|2004/08/31=2004/08/31,KT359349.1|Hungary|2014/08/31=2014/08/31,MH549209.1|Greece|2017/07/15=2017/07/15,OQ204315|Italy|2022/11/02=2022/11/02,MW751837.1|Serbia|2018/06/25=2018/06/25,KM203860.1|Czech_Republic|2013/08/08=2013/08/08,MW142223.1|Germany|2020/08/15=2020/08/15,MF984348.1|Austria|2016/08/31=2016/08/31,KP789957.1|Italy|2014/08/31=2014/08/31,OP734239|Italy|2022/07/12=2022/07/12,KF823806.1|Italy|2013/10/15=2013/10/15,OQ204314|Italy|2022/11/18=2022/11/18,MT863561.1|France|2018/10/06=2018/10/06,OM037673.1|Spain|2020/09/15=2020/09/15">
#                        <taxa id="TaxonSet.beast_practical_wnvl2" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.beast_practical_wnvl2"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:beast_practical_wnvl2" name="distribution">
#            <parameter id="clockRate.c:beast_practical_wnvl2" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:beast_practical_wnvl2" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:beast_practical_wnvl2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:beast_practical_wnvl2" name="distribution">
#            <parameter id="gammaShape.s:beast_practical_wnvl2" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:beast_practical_wnvl2" name="distribution" x="@popSize.t:beast_practical_wnvl2">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="RateACPrior.s:beast_practical_wnvl2" name="distribution">
#            <parameter id="rateAC.s:beast_practical_wnvl2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:beast_practical_wnvl2" name="distribution">
#            <parameter id="rateAG.s:beast_practical_wnvl2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:beast_practical_wnvl2" name="distribution">
#            <parameter id="rateAT.s:beast_practical_wnvl2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:beast_practical_wnvl2" name="distribution">
#            <parameter id="rateCG.s:beast_practical_wnvl2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:beast_practical_wnvl2" name="distribution">
#            <parameter id="rateGT.s:beast_practical_wnvl2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@beast_practical_wnvl2" id="treeLikelihood.beast_practical_wnvl2" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:beast_practical_wnvl2">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:beast_practical_wnvl2" shape="@gammaShape.s:beast_practical_wnvl2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:beast_practical_wnvl2" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:beast_practical_wnvl2" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:beast_practical_wnvl2" rateAC="@rateAC.s:beast_practical_wnvl2" rateAG="@rateAG.s:beast_practical_wnvl2" rateAT="@rateAT.s:beast_practical_wnvl2" rateCG="@rateCG.s:beast_practical_wnvl2" rateGT="@rateGT.s:beast_practical_wnvl2" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:beast_practical_wnvl2" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:beast_practical_wnvl2" id="estimatedFreqs.s:beast_practical_wnvl2" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:beast_practical_wnvl2" id="StrictClock.c:beast_practical_wnvl2" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	gammaShape	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT	popSize	CoalescentConstant
0	-139092.85769804177	-139031.54371348175	-61.31398456002218	-139031.54371348175	66.19900245306218	1.0	1.0	0.25	0.25	0.25	0.25	1.0	1.0	1.0	1.0	1.0	0.3	-45.61325772681296
1000	-50784.888259106505	-50744.14331477813	-40.744944328375325	-50744.14331477813	66.54783023409388	0.029119612368632013	1.0	0.25	0.25	0.2528346039946693	0.2471653960053307	1.0	1.6291731407439398	1.0	1.0	0.3582877995738337	1.137989055337801	-24.25512332648578
2000	-41238.29026122487	-41155.382056670525	-82.90820455434985	-41155.382056670525	73.15459396362853	0.003651058113924644	1.0	0.25	0.24147491100532792	0.2528346039946693	0.25569048500000274	1.0	3.072729703322464	0.5400535376507043	1.0	0.20523107782278183	4.967359526542416	-65.44573398888214
3000	-35827.353543350626	-35702.639775911804	-124.71376743882328	-35702.639775911804	118.58796578100767	0.001396366116454138	1.0	0.25	0.2368841385077468	0.2528346039946693	0.26028125749758385	1.0	2.4512982855483254	0.5400535376507043	0.8729935069778302	0.20523107782278183	19.144731022741926	-106.28961687530409
4000	-33189.279076753046	-33033.63230195511	-155.6467747979331	-33033.63230195511	168.91850733348144	4.65131670979462E-4	1.0	0.25	0.2368841385077468	0.2528346039946693	0.26028125749758385	1.0	2.4512982855483254	0.5400535376507043	0.8729935069778302	0.12976796853727293	85.8191232764688	-136.16542534419267
5000	-32809.20179957759	-32639.301742407388	-169.90005717020028	-32639.301742407388	246.85441037725286	3.126010756433614E-4	0.578676912964762	0.24824502641959845	0.2368841385077468	0.25458957757507084	0.26028125749758385	1.0	2.4512982855483254	0.5400535376507043	0.8729935069778302	0.12976796853727293	133.5598433081722	-150.39772302528417
6000	-32661.784621833416	-32488.82542891372	-172.95919291969793	-32488.82542891372	278.5044590466835	2.576389379333052E-4	0.578676912964762	0.24824502641959845	0.2368841385077468	0.25458957757507084	0.26028125749758385	0.7454124975123314	2.4512982855483254	0.4813110367629239	0.8729935069778302	0.12976796853727293	131.95569327688193	-153.88879870003487
7000	-32573.558851580045	-32399.275190307282	-174.2836612727642	-32399.275190307282	283.65696024853975	2.586511621940909E-4	0.578676912964762	0.24824502641959845	0.2368841385077468	0.25458957757507084	0.26028125749758385	0.538997286335168	2.4512982855483254	0.4813110367629239	0.8729935069778302	0.12976796853727293	164.27052189547405	-155.3228760468378
8000	-32457.97856864363	-32283.006468601063	-174.97210004256564	-32283.006468601063	286.189091831999	2.546997267615792E-4	0.578676912964762	0.24824502641959845	0.2368841385077468	0.25112368341363706	0.26374715165901763	0.538997286335168	1.9901593755530105	0.3290279183989165	0.8729935069778302	0.11849683178692792	209.85467739859192	-156.45148065269848
9000	-32401.332080801698	-32227.32112567645	-174.01095512524645	-32227.32112567645	312.49380093260606	2.337707199204435E-4	0.578676912964762	0.24824502641959845	0.2368841385077468	0.25112368341363706	0.26374715165901763	0.538997286335168	1.1334980887092903	0.29002975159089817	0.8729935069778302	0.11849683178692792	117.50669555522155	-156.7716006290952
10000	-32393.65609592743	-32221.162804211166	-172.49329171626167	-32221.162804211166	287.7726579569774	2.4578826210841043E-4	0.578676912964762	0.2494454232692624	0.2368841385077468	0.2499232865639731	0.26374715165901763	0.538997286335168	1.1334980887092903	0.29002975159089817	0.8729935069778302	0.11849683178692792	110.78615014463108	-155.31283076771427
11000	-32392.202801614367	-32219.96602916807	-172.23677244629516	-32219.96602916807	295.1679793975057	2.5025648490550374E-4	0.578676912964762	0.25157815950344	0.2368841385077468	0.2499232865639731	0.26161441542484004	0.538997286335168	1.1334980887092903	0.29002975159089817	0.8729935069778302	0.11849683178692792	160.47822924219892	-154.6857549755344
12000	-32377.56183234862	-32206.135598652407	-171.42623369621347	-32206.135598652407	288.20891921774836	2.6042510667166315E-4	0.578676912964762	0.26071572206970756	0.22774657594147923	0.2499232865639731	0.26161441542484004	0.5088408482111496	1.1334980887092903	0.29002975159089817	0.8729935069778302	0.11849683178692792	164.82470162009162	-153.9062041463983
13000	-32294.360249928184	-32123.973265262288	-170.38698466589707	-32123.973265262288	276.5932113532676	2.518065906901043E-4	0.3042317700828463	0.25427739866601856	0.2341045130961508	0.2500036728129905	0.26161441542484004	0.5088408482111496	1.1334980887092903	0.29002975159089817	0.8729935069778302	0.11849683178692792	156.48057754804358	-153.19335085652426
14000	-32284.976648012296	-32112.48973574461	-172.48691226768773	-32112.48973574461	292.65385529328057	2.5559494033235966E-4	0.30437948562898354	0.2485130913656618	0.2341045130961508	0.2557679801133473	0.26161441542484004	0.5088408482111496	1.1334980887092903	0.29002975159089817	0.8729935069778302	0.06927683836703248	182.50492439587956	-155.6541443003943
15000	-32185.151582024995	-32013.505518734884	-171.6460632901091	-32013.505518734884	318.33919285794275	2.45847727118751E-4	0.30437948562898354	0.2485130913656618	0.2341045130961508	0.2557679801133473	0.26161441542484004	0.34006344339238564	1.1829541979248792	0.29002975159089817	0.8729935069778302	0.06927683836703248	131.82099902275166	-155.4953143738787
16000	-31915.346467920674	-31741.57770824952	-173.76875967115635	-31741.57770824952	321.1606706791149	2.4077875780962582E-4	0.30437948562898354	0.24739697033996516	0.23522063412184743	0.2557679801133473	0.26161441542484004	0.2176932130098627	1.1829541979248792	0.29002975159089817	0.6225199630069698	0.06927683836703248	105.33979740034917	-158.6245367123417
17000	-31848.113806526202	-31674.961369729408	-173.15243679679295	-31674.961369729408	343.44575847310824	2.2601828385341175E-4	0.30437948562898354	0.24739697033996516	0.23522063412184743	0.2557679801133473	0.26161441542484004	0.2176932130098627	1.1829541979248792	0.16235154633188748	0.6225199630069698	0.0574851524825308	121.14973229698204	-158.61078812651672
18000	-31851.046249235842	-31677.233881044107	-173.81236819173458	-31677.233881044107	351.4599508556169	2.1371184010466493E-4	0.30437948562898354	0.24739697033996516	0.23522063412184743	0.2557679801133473	0.26161441542484004	0.2176932130098627	1.1829541979248792	0.16235154633188748	0.6225199630069698	0.0574851524825308	178.21092280484717	-158.8847789506767
19000	-31583.28653450127	-31408.854625609714	-174.431908891555	-31408.854625609714	365.05635270669217	2.1345762674905973E-4	0.30437948562898354	0.25338294125047506	0.23522063412184743	0.2575397080675268	0.25385671656015063	0.2176932130098627	1.1829541979248792	0.16235154633188748	0.3318533724507005	0.06770156520280854	200.1971084510686	-159.85825493177612
20000	-31559.06118629937	-31387.216128920485	-171.84505737888375	-31387.216128920485	349.60373191974634	2.2376918504420635E-4	0.1667335817818404	0.25010704878464574	0.23688459271434714	0.25715564162438115	0.2558527168766259	0.2176932130098627	1.1829541979248792	0.16235154633188748	0.3318533724507005	0.06770156520280854	171.95326340938814	-157.56112903090178
21000	-31558.22696448728	-31387.46614433584	-170.76082015143606	-31387.46614433584	350.7192434429604	2.3888591233684291E-4	0.20112227166392577	0.25010704878464574	0.23688459271434714	0.2606270905742902	0.2523812679267169	0.2176932130098627	1.1829541979248792	0.16235154633188748	0.3318533724507005	0.05250283444528259	135.45059540687487	-156.92416877255886
22000	-31530.911739016577	-31360.811315492178	-170.10042352439865	-31360.811315492178	343.01563948614915	2.3519847745292466E-4	0.20112227166392577	0.25010704878464574	0.23688459271434714	0.2606270905742902	0.2523812679267169	0.2176932130098627	0.7497070946529658	0.16235154633188748	0.3318533724507005	0.06288576011206691	136.31377840108203	-156.53989696713387
23000	-31527.186451148595	-31358.714475077475	-168.47197607111883	-31358.714475077475	312.6353207216124	2.329033060867201E-4	0.23277469511801346	0.25010704878464574	0.23688459271434714	0.2606270905742902	0.2523812679267169	0.2176932130098627	0.7497070946529658	0.16235154633188748	0.3318533724507005	0.06288576011206691	142.7975021297929	-154.8333289551118
24000	-31529.827499649673	-31358.988674973854	-170.83882467581984	-31358.988674973854	313.0483977481953	2.40406578192413E-4	0.23277469511801346	0.25010704878464574	0.23276780873292163	0.2647438745557157	0.2523812679267169	0.2176932130098627	0.7497070946529658	0.16235154633188748	0.3318533724507005	0.06288576011206691	216.54376440108942	-156.78381244542337
